,anon,chauffeur_vl,PSE1,PSE2,chauf_vpsp,maraud,psc1,log,chef_maraud,fle,perm_soc,ci,nouv_bene,Date,Value,day_name,dispo
242,96,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
243,10,True,False,False,False,False,False,False,False,False,False,True,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
244,6,False,False,False,False,False,False,False,False,False,False,False,True,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
245,51,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
246,103,False,False,False,False,True,True,True,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
247,94,True,False,False,False,True,False,False,False,False,True,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
248,35,False,True,False,False,True,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
249,118,False,False,False,False,True,False,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
250,33,True,False,True,False,True,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
251,12,False,True,False,False,True,True,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
252,8,False,False,False,False,True,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
253,116,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
254,28,True,True,False,False,True,False,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
255,16,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
256,65,False,False,False,False,False,False,False,True,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
257,13,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
258,68,True,False,False,False,True,True,False,True,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
259,3,False,False,False,False,True,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
260,110,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
261,112,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
262,107,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
263,44,True,True,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
264,75,False,False,False,False,True,True,False,False,False,False,False,True,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
265,63,False,False,False,False,False,False,False,False,False,False,False,True,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
266,71,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
267,58,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
268,54,True,False,False,False,False,True,True,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
269,87,False,False,False,False,True,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
270,111,True,False,False,False,True,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
271,7,False,False,False,False,True,True,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
272,11,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
273,42,False,False,False,False,False,False,False,False,True,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
274,46,True,True,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
275,36,False,True,False,False,False,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
276,37,False,True,False,False,True,True,True,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
277,9,False,False,False,False,False,False,False,True,False,False,True,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
278,77,True,True,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
279,76,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
280,45,False,False,True,False,False,False,False,True,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
281,4,True,False,False,False,True,False,False,True,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
282,79,False,False,True,False,True,False,False,True,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
283,82,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
284,84,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
285,95,True,False,True,False,False,False,False,True,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
286,39,False,False,False,False,False,False,False,False,False,False,True,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
287,88,False,False,False,False,False,False,False,False,True,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
288,74,False,False,True,False,True,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
289,73,True,False,True,False,False,False,False,True,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
290,1,True,True,True,False,False,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
291,5,True,False,False,False,True,True,False,True,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
292,90,True,False,False,True,False,False,False,True,False,False,True,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
293,57,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
294,89,True,False,False,False,True,True,False,True,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
295,56,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
296,26,False,False,False,False,False,True,False,False,False,False,False,True,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
297,83,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
298,92,False,True,True,False,True,True,False,True,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
299,61,False,True,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
300,32,True,True,False,False,True,False,False,True,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
301,2,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
302,0,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
303,19,False,False,False,False,True,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
304,22,False,False,True,False,False,False,False,False,False,False,True,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
305,62,False,True,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
306,14,True,True,True,False,False,True,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
307,50,False,True,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
308,99,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
309,21,True,True,True,False,False,True,False,False,False,False,True,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
310,72,False,False,False,False,False,True,True,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
311,91,False,False,False,False,True,True,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
312,117,True,False,True,False,True,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
313,52,True,False,False,False,True,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
314,93,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
315,86,False,True,True,False,False,True,False,False,False,False,True,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
316,43,False,True,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
317,80,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
318,29,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
319,104,False,False,False,False,True,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
320,105,False,True,False,False,True,False,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
321,47,True,False,False,False,True,True,False,True,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
322,60,False,False,True,False,False,False,False,False,False,False,True,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
323,97,False,False,False,False,False,False,False,False,True,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
324,17,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
325,27,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
326,15,False,True,True,False,False,True,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
327,70,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
328,31,True,True,True,True,False,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
329,67,False,False,False,False,True,True,False,True,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
330,66,False,True,True,False,False,True,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
331,49,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
332,38,False,False,False,False,True,True,False,False,False,True,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
333,41,False,False,False,False,True,True,False,False,False,True,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
334,78,True,False,False,True,False,False,False,False,False,False,True,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
335,81,True,False,True,False,False,False,False,True,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
336,34,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
337,106,True,False,False,False,True,True,False,True,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
338,102,False,False,False,False,False,True,False,False,True,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
339,64,False,False,False,False,False,False,False,False,False,False,False,True,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
340,24,False,False,False,False,True,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
341,40,False,False,False,False,True,False,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
342,18,False,True,False,False,True,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
343,48,False,False,False,False,True,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
344,100,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
345,30,False,False,False,False,True,True,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
346,109,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],OUI,Lundi,2020-03-23 04:00
347,55,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
348,20,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
349,85,False,False,False,False,True,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
350,23,True,True,True,False,False,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
351,25,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
352,114,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
353,113,False,False,False,False,True,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
354,108,False,False,False,False,False,False,False,False,False,False,False,True,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
355,115,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
356,98,True,False,False,False,True,True,False,False,False,False,False,False,Lundi-04-06h],NON,Lundi,2020-03-23 04:00
357,59,False,True,False,False,False,False,False,False,False,False,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
358,53,True,True,True,True,True,True,False,False,False,False,False,False,Lundi-06-08h],OUI,Lundi,2020-03-23 06:00
359,101,True,False,True,False,False,False,False,True,False,False,False,False,Lundi-06-08h],OUI,Lundi,2020-03-23 06:00
360,69,True,True,True,False,True,False,False,False,False,False,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
361,96,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
362,10,True,False,False,False,False,False,False,False,False,False,True,False,Lundi-06-08h],OUI,Lundi,2020-03-23 06:00
363,6,False,False,False,False,False,False,False,False,False,False,False,True,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
364,51,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
365,103,False,False,False,False,True,True,True,False,False,False,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
366,94,True,False,False,False,True,False,False,False,False,True,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
367,35,False,True,False,False,True,True,False,False,False,False,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
368,118,False,False,False,False,True,False,False,False,False,False,False,False,Lundi-06-08h],OUI,Lundi,2020-03-23 06:00
369,33,True,False,True,False,True,False,False,False,False,False,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
370,12,False,True,False,False,True,True,False,False,False,False,False,False,Lundi-06-08h],OUI,Lundi,2020-03-23 06:00
371,8,False,False,False,False,True,True,False,False,False,False,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
372,116,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
373,28,True,True,False,False,True,False,False,False,False,False,False,False,Lundi-06-08h],OUI,Lundi,2020-03-23 06:00
374,16,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-06-08h],OUI,Lundi,2020-03-23 06:00
375,65,False,False,False,False,False,False,False,True,False,False,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
376,13,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
377,68,True,False,False,False,True,True,False,True,False,False,False,False,Lundi-06-08h],OUI,Lundi,2020-03-23 06:00
378,3,False,False,False,False,True,False,False,False,False,False,False,False,Lundi-06-08h],OUI,Lundi,2020-03-23 06:00
379,110,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
380,112,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-06-08h],NON,Lundi,2020-03-23 06:00
381,107,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-06-08h],OUI,Lundi,2020-03-23 06:00
