,anon,chauf_vl,pse1,pse2,chauf_vpsp,maraud,psc1,log,chef_maraud,fle,perm_soc,ci,nouv_bene,tsa,infirmier,Date,Value,day_name,dispo
787,189,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
788,52,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
789,142,False,True,False,False,True,True,True,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
790,264,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
791,109,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
792,135,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
793,204,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
794,128,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
795,268,False,False,True,False,True,False,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
796,324,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
797,14,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
798,188,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
799,295,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
800,43,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
801,30,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
802,159,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
803,356,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
804,175,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
805,24,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
806,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
807,37,False,False,False,False,False,True,False,False,False,False,False,True,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
808,130,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
809,77,False,False,True,False,True,True,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
810,222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
811,95,True,True,False,False,True,False,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
812,262,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
813,358,True,False,True,False,False,False,False,False,False,False,False,False,True,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
814,51,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
815,48,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Lundi-04-06h,NON,Lundi,2020-03-23 04
816,60,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
817,82,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
818,179,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
819,347,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
820,62,True,True,False,False,False,True,False,False,False,False,True,False,True,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
821,231,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
822,183,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
823,345,True,False,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
824,349,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
825,321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
826,307,False,True,False,False,False,True,False,False,False,False,True,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
827,89,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
828,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
829,330,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
830,134,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
831,206,False,True,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
832,305,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
833,122,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
834,79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
835,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
836,332,False,False,True,False,False,False,False,False,False,False,False,False,True,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
837,67,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
838,136,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
839,342,False,True,False,True,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
840,141,False,False,False,False,True,True,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
841,181,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
842,361,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
843,274,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
844,54,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
845,243,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
846,47,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
847,55,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
848,309,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
849,171,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
850,28,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
851,225,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
852,276,False,True,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
853,98,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
854,131,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
855,140,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
856,111,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
857,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
858,272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
859,86,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
860,366,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
861,113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
862,83,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
863,212,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
864,40,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
865,166,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
866,362,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
867,233,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
868,167,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
869,213,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
870,238,True,False,True,False,False,True,True,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
871,239,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
872,26,False,True,False,False,False,True,False,False,False,False,True,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
873,25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
874,78,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
875,32,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
876,199,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
877,162,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
878,147,False,True,False,False,False,False,True,False,False,False,True,False,True,True,Lundi-04-06h,NON,Lundi,2020-03-23 04
879,364,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
880,207,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
881,293,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
882,336,True,True,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
883,224,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
884,161,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
885,232,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
886,277,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
887,186,False,False,False,False,False,True,False,False,False,False,False,True,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
888,33,False,False,True,False,False,True,False,False,False,False,False,False,True,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
889,205,True,False,True,False,True,False,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
890,218,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
891,283,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
892,64,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
893,119,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
894,246,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
895,74,True,False,False,False,False,True,True,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
896,163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
897,289,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
898,87,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
899,294,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
900,214,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
901,284,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
902,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
903,71,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
904,273,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
905,304,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,NON,Lundi,2020-03-23 04
906,44,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-04-06h,OUI,Lundi,2020-03-23 04
